nome;valor_venda;quantidade;id_categoria;descricao
produto_cantina21449;36.65;7;9;descricao21449
produto_cantina21450;46.85;22;18;descricao21450
produto_cantina21451;46.62;6;17;descricao21451
produto_cantina21452;27.71;37;8;descricao21452
produto_cantina21453;36.47;37;12;descricao21453
produto_cantina21454;36.27;33;5;descricao21454
produto_cantina21455;37.71;24;2;descricao21455
produto_cantina21456;38.19;30;9;descricao21456
produto_cantina21457;40.16;11;6;descricao21457
produto_cantina21458;13.61;40;15;descricao21458
produto_cantina21459;2.51;37;7;descricao21459
produto_cantina21460;43.22;27;2;descricao21460
produto_cantina21461;23.06;46;5;descricao21461
produto_cantina21462;40.47;6;1;descricao21462
produto_cantina21463;19.92;7;10;descricao21463
produto_cantina21464;30.26;20;8;descricao21464
produto_cantina21465;49.57;35;14;descricao21465
produto_cantina21466;32.66;16;15;descricao21466
produto_cantina21467;30.24;28;16;descricao21467
produto_cantina21468;43.15;19;20;descricao21468
produto_cantina21469;37.91;40;17;descricao21469
produto_cantina21470;48.83;19;5;descricao21470
produto_cantina21471;17.29;1;18;descricao21471
produto_cantina21472;36.91;22;11;descricao21472
produto_cantina21473;34.34;45;1;descricao21473
produto_cantina21474;28.94;26;14;descricao21474
produto_cantina21475;38.9;35;13;descricao21475
produto_cantina21476;35.62;1;12;descricao21476
produto_cantina21477;49.7;47;7;descricao21477
produto_cantina21478;42.58;47;1;descricao21478
produto_cantina21479;22.4;6;18;descricao21479
produto_cantina21480;37.11;40;16;descricao21480
produto_cantina21481;18.63;16;12;descricao21481
produto_cantina21482;14.24;37;15;descricao21482
produto_cantina21483;23.69;26;6;descricao21483
produto_cantina21484;10.26;18;15;descricao21484
produto_cantina21485;37.23;7;8;descricao21485
produto_cantina21486;36.36;13;20;descricao21486
produto_cantina21487;40.05;5;1;descricao21487
produto_cantina21488;42.34;28;2;descricao21488
produto_cantina21489;20.35;30;3;descricao21489
produto_cantina21490;20.28;11;4;descricao21490
produto_cantina21491;16.59;5;20;descricao21491
produto_cantina21492;46.8;12;17;descricao21492
produto_cantina21493;24.88;47;14;descricao21493
produto_cantina21494;27.05;11;13;descricao21494
produto_cantina21495;43.37;47;9;descricao21495
produto_cantina21496;44.81;17;18;descricao21496
produto_cantina21497;19.94;10;1;descricao21497
produto_cantina21498;47.52;49;20;descricao21498
produto_cantina21499;45.92;42;11;descricao21499
produto_cantina21500;23.37;37;16;descricao21500
produto_cantina21501;49.96;36;11;descricao21501
produto_cantina21502;39.05;50;8;descricao21502
produto_cantina21503;8.59;42;20;descricao21503
produto_cantina21504;12.33;29;16;descricao21504
produto_cantina21505;8.17;12;14;descricao21505
produto_cantina21506;44.75;45;16;descricao21506
produto_cantina21507;2.69;41;5;descricao21507
produto_cantina21508;35.91;35;5;descricao21508
produto_cantina21509;40.85;24;16;descricao21509
produto_cantina21510;20.33;42;5;descricao21510
produto_cantina21511;37.24;45;8;descricao21511
produto_cantina21512;29.49;34;1;descricao21512
produto_cantina21513;8.0;4;20;descricao21513
produto_cantina21514;39.38;46;13;descricao21514
produto_cantina21515;36.49;4;16;descricao21515
produto_cantina21516;37.73;47;9;descricao21516
produto_cantina21517;48.52;44;7;descricao21517
produto_cantina21518;40.51;18;17;descricao21518
produto_cantina21519;27.44;15;12;descricao21519
produto_cantina21520;15.13;50;15;descricao21520
produto_cantina21521;3.55;3;20;descricao21521
produto_cantina21522;22.45;46;4;descricao21522
produto_cantina21523;31.19;11;15;descricao21523
produto_cantina21524;40.51;33;20;descricao21524
produto_cantina21525;28.67;41;19;descricao21525
produto_cantina21526;48.26;44;2;descricao21526
produto_cantina21527;15.29;45;16;descricao21527
produto_cantina21528;38.04;29;3;descricao21528
produto_cantina21529;26.6;29;20;descricao21529
produto_cantina21530;15.82;14;13;descricao21530
produto_cantina21531;7.68;25;10;descricao21531
produto_cantina21532;20.03;8;11;descricao21532
produto_cantina21533;23.04;48;8;descricao21533
produto_cantina21534;7.74;46;2;descricao21534
produto_cantina21535;42.85;21;18;descricao21535
produto_cantina21536;42.67;29;16;descricao21536
produto_cantina21537;16.8;23;17;descricao21537
produto_cantina21538;2.72;36;11;descricao21538
produto_cantina21539;46.4;13;11;descricao21539
produto_cantina21540;7.66;43;7;descricao21540
produto_cantina21541;23.51;7;4;descricao21541
produto_cantina21542;24.26;40;20;descricao21542
produto_cantina21543;14.8;3;6;descricao21543
produto_cantina21544;12.28;25;12;descricao21544
produto_cantina21545;30.43;2;18;descricao21545
produto_cantina21546;29.28;3;7;descricao21546
produto_cantina21547;49.33;45;10;descricao21547
produto_cantina21548;37.28;44;17;descricao21548
produto_cantina21549;13.44;10;9;descricao21549
produto_cantina21550;47.84;8;19;descricao21550
produto_cantina21551;22.8;38;4;descricao21551
produto_cantina21552;24.83;37;14;descricao21552
produto_cantina21553;33.84;44;5;descricao21553
produto_cantina21554;26.64;17;3;descricao21554
produto_cantina21555;5.03;21;7;descricao21555
produto_cantina21556;26.83;16;19;descricao21556
produto_cantina21557;16.87;16;7;descricao21557
produto_cantina21558;42.26;5;14;descricao21558
produto_cantina21559;45.26;26;12;descricao21559
produto_cantina21560;4.88;46;7;descricao21560
produto_cantina21561;41.46;22;5;descricao21561
produto_cantina21562;8.84;49;5;descricao21562
produto_cantina21563;6.44;4;20;descricao21563
produto_cantina21564;6.72;40;5;descricao21564
produto_cantina21565;48.43;17;1;descricao21565
produto_cantina21566;42.87;19;13;descricao21566
produto_cantina21567;14.13;22;20;descricao21567
produto_cantina21568;14.25;39;14;descricao21568
produto_cantina21569;31.85;40;19;descricao21569
produto_cantina21570;40.69;16;14;descricao21570
produto_cantina21571;48.29;26;7;descricao21571
produto_cantina21572;16.25;19;4;descricao21572
produto_cantina21573;39.46;4;3;descricao21573
produto_cantina21574;36.99;7;12;descricao21574
produto_cantina21575;6.62;11;5;descricao21575
produto_cantina21576;39.61;50;3;descricao21576
produto_cantina21577;42.71;10;9;descricao21577
produto_cantina21578;19.46;39;15;descricao21578
produto_cantina21579;16.77;20;10;descricao21579
produto_cantina21580;28.0;37;8;descricao21580
produto_cantina21581;7.36;26;1;descricao21581
produto_cantina21582;10.71;29;2;descricao21582
produto_cantina21583;18.32;48;18;descricao21583
produto_cantina21584;6.03;41;6;descricao21584
produto_cantina21585;47.02;12;19;descricao21585
produto_cantina21586;18.7;37;9;descricao21586
produto_cantina21587;39.44;13;9;descricao21587
produto_cantina21588;32.51;33;18;descricao21588
produto_cantina21589;23.01;8;6;descricao21589
produto_cantina21590;11.1;14;20;descricao21590
produto_cantina21591;30.78;32;18;descricao21591
produto_cantina21592;9.05;50;11;descricao21592
produto_cantina21593;6.78;11;19;descricao21593
produto_cantina21594;27.78;37;5;descricao21594
produto_cantina21595;46.74;8;15;descricao21595
produto_cantina21596;19.88;24;4;descricao21596
produto_cantina21597;46.96;38;4;descricao21597
produto_cantina21598;14.76;43;2;descricao21598
produto_cantina21599;3.44;44;2;descricao21599
produto_cantina21600;27.77;33;14;descricao21600
produto_cantina21601;39.26;46;14;descricao21601
produto_cantina21602;36.45;39;10;descricao21602
produto_cantina21603;24.78;9;18;descricao21603
produto_cantina21604;33.24;39;9;descricao21604
produto_cantina21605;47.1;4;2;descricao21605
produto_cantina21606;28.9;49;2;descricao21606
produto_cantina21607;45.4;14;17;descricao21607
produto_cantina21608;20.27;38;3;descricao21608
produto_cantina21609;19.06;22;4;descricao21609
produto_cantina21610;28.29;47;5;descricao21610
produto_cantina21611;15.03;29;20;descricao21611
produto_cantina21612;2.43;24;7;descricao21612
produto_cantina21613;26.61;38;12;descricao21613
produto_cantina21614;27.82;11;2;descricao21614
produto_cantina21615;44.49;7;15;descricao21615
produto_cantina21616;21.94;18;3;descricao21616
produto_cantina21617;24.6;6;19;descricao21617
produto_cantina21618;17.72;10;10;descricao21618
produto_cantina21619;8.87;20;4;descricao21619
produto_cantina21620;36.39;1;5;descricao21620
produto_cantina21621;46.23;40;5;descricao21621
produto_cantina21622;3.11;45;20;descricao21622
produto_cantina21623;41.91;47;7;descricao21623
produto_cantina21624;45.69;46;14;descricao21624
produto_cantina21625;12.11;32;8;descricao21625
produto_cantina21626;19.52;46;2;descricao21626
produto_cantina21627;43.64;18;2;descricao21627
produto_cantina21628;16.83;31;18;descricao21628
produto_cantina21629;7.8;23;4;descricao21629
produto_cantina21630;45.71;26;6;descricao21630
produto_cantina21631;10.83;26;11;descricao21631
produto_cantina21632;35.32;21;18;descricao21632
produto_cantina21633;16.31;18;18;descricao21633
produto_cantina21634;29.92;19;7;descricao21634
produto_cantina21635;38.75;40;3;descricao21635
produto_cantina21636;38.17;20;8;descricao21636
produto_cantina21637;33.87;22;6;descricao21637
produto_cantina21638;17.91;26;15;descricao21638
produto_cantina21639;46.23;40;19;descricao21639
produto_cantina21640;2.52;7;8;descricao21640
produto_cantina21641;22.16;5;3;descricao21641
produto_cantina21642;20.76;10;20;descricao21642
produto_cantina21643;8.26;15;4;descricao21643
produto_cantina21644;6.88;50;8;descricao21644
produto_cantina21645;48.8;22;14;descricao21645
produto_cantina21646;8.36;3;8;descricao21646
produto_cantina21647;37.25;21;20;descricao21647
produto_cantina21648;37.39;35;11;descricao21648
produto_cantina21649;45.39;26;20;descricao21649
produto_cantina21650;35.22;2;15;descricao21650
produto_cantina21651;15.17;32;2;descricao21651
produto_cantina21652;7.04;43;7;descricao21652
produto_cantina21653;29.65;28;4;descricao21653
produto_cantina21654;39.21;9;3;descricao21654
produto_cantina21655;47.77;18;15;descricao21655
produto_cantina21656;21.25;22;1;descricao21656
produto_cantina21657;17.93;19;11;descricao21657
produto_cantina21658;2.25;19;4;descricao21658
produto_cantina21659;2.49;29;13;descricao21659
produto_cantina21660;24.14;25;3;descricao21660
produto_cantina21661;36.65;1;13;descricao21661
produto_cantina21662;37.4;3;9;descricao21662
produto_cantina21663;49.15;40;16;descricao21663
produto_cantina21664;41.4;5;1;descricao21664
produto_cantina21665;8.48;49;12;descricao21665
produto_cantina21666;16.89;32;1;descricao21666
produto_cantina21667;21.07;23;6;descricao21667
produto_cantina21668;45.33;43;6;descricao21668
produto_cantina21669;16.55;18;1;descricao21669
produto_cantina21670;10.88;11;16;descricao21670
produto_cantina21671;24.27;18;7;descricao21671
produto_cantina21672;11.03;42;20;descricao21672
produto_cantina21673;38.78;37;5;descricao21673
produto_cantina21674;37.7;44;9;descricao21674
produto_cantina21675;2.3;31;2;descricao21675
produto_cantina21676;36.69;47;16;descricao21676
produto_cantina21677;45.64;16;11;descricao21677
produto_cantina21678;8.78;29;11;descricao21678
produto_cantina21679;3.93;8;15;descricao21679
produto_cantina21680;13.81;13;14;descricao21680
produto_cantina21681;3.7;46;8;descricao21681
produto_cantina21682;16.03;16;7;descricao21682
produto_cantina21683;12.75;40;18;descricao21683
produto_cantina21684;12.37;3;11;descricao21684
produto_cantina21685;25.04;3;5;descricao21685
produto_cantina21686;10.42;21;20;descricao21686
produto_cantina21687;43.38;10;5;descricao21687
produto_cantina21688;42.89;42;3;descricao21688
produto_cantina21689;41.51;16;8;descricao21689
produto_cantina21690;29.56;18;1;descricao21690
produto_cantina21691;49.56;2;10;descricao21691
produto_cantina21692;9.32;14;9;descricao21692
produto_cantina21693;25.81;41;16;descricao21693
produto_cantina21694;29.47;10;15;descricao21694
produto_cantina21695;20.94;11;10;descricao21695
produto_cantina21696;23.89;43;16;descricao21696
produto_cantina21697;31.65;14;11;descricao21697
produto_cantina21698;22.39;38;13;descricao21698
produto_cantina21699;45.86;45;4;descricao21699
produto_cantina21700;29.98;25;4;descricao21700
produto_cantina21701;45.21;48;20;descricao21701
produto_cantina21702;38.38;5;6;descricao21702
produto_cantina21703;44.52;30;14;descricao21703
produto_cantina21704;34.31;44;13;descricao21704
produto_cantina21705;30.62;2;7;descricao21705
produto_cantina21706;41.23;39;2;descricao21706
produto_cantina21707;20.72;48;10;descricao21707
produto_cantina21708;14.76;49;8;descricao21708
produto_cantina21709;21.58;17;15;descricao21709
produto_cantina21710;36.94;21;18;descricao21710
produto_cantina21711;14.3;12;3;descricao21711
produto_cantina21712;47.76;35;1;descricao21712
produto_cantina21713;9.4;40;8;descricao21713
produto_cantina21714;22.46;4;5;descricao21714
produto_cantina21715;44.32;5;17;descricao21715
produto_cantina21716;22.84;38;5;descricao21716
produto_cantina21717;10.38;16;4;descricao21717
produto_cantina21718;22.68;23;17;descricao21718
produto_cantina21719;31.95;46;12;descricao21719
produto_cantina21720;34.96;16;7;descricao21720
produto_cantina21721;4.07;44;16;descricao21721
produto_cantina21722;39.57;12;16;descricao21722
produto_cantina21723;28.47;12;8;descricao21723
produto_cantina21724;9.66;1;16;descricao21724
produto_cantina21725;29.94;36;16;descricao21725
produto_cantina21726;10.38;5;15;descricao21726
produto_cantina21727;20.38;19;17;descricao21727
produto_cantina21728;8.87;29;7;descricao21728
produto_cantina21729;46.98;43;1;descricao21729
produto_cantina21730;38.47;3;4;descricao21730
produto_cantina21731;15.97;32;18;descricao21731
produto_cantina21732;18.08;41;16;descricao21732
produto_cantina21733;35.78;28;16;descricao21733
produto_cantina21734;41.45;16;3;descricao21734
produto_cantina21735;4.18;39;7;descricao21735
produto_cantina21736;14.73;42;4;descricao21736
produto_cantina21737;31.13;16;10;descricao21737
produto_cantina21738;24.49;14;18;descricao21738
produto_cantina21739;15.2;8;19;descricao21739
produto_cantina21740;20.12;18;3;descricao21740
produto_cantina21741;20.4;8;1;descricao21741
produto_cantina21742;10.49;28;2;descricao21742
produto_cantina21743;39.12;26;13;descricao21743
produto_cantina21744;13.21;48;4;descricao21744
produto_cantina21745;47.01;23;2;descricao21745
produto_cantina21746;43.76;14;1;descricao21746
produto_cantina21747;25.39;22;16;descricao21747
produto_cantina21748;4.86;43;6;descricao21748
produto_cantina21749;38.04;36;19;descricao21749
produto_cantina21750;31.21;34;3;descricao21750
produto_cantina21751;37.65;33;16;descricao21751
produto_cantina21752;42.4;33;11;descricao21752
produto_cantina21753;32.73;16;9;descricao21753
produto_cantina21754;2.27;5;2;descricao21754
produto_cantina21755;39.35;29;14;descricao21755
produto_cantina21756;43.55;26;2;descricao21756
produto_cantina21757;7.94;33;1;descricao21757
produto_cantina21758;38.57;10;16;descricao21758
produto_cantina21759;34.15;50;7;descricao21759
produto_cantina21760;7.64;30;13;descricao21760
produto_cantina21761;16.25;7;8;descricao21761
produto_cantina21762;35.68;49;17;descricao21762
produto_cantina21763;24.13;9;12;descricao21763
produto_cantina21764;21.96;1;13;descricao21764
produto_cantina21765;14.13;38;1;descricao21765
produto_cantina21766;19.02;5;16;descricao21766
produto_cantina21767;32.06;30;4;descricao21767
produto_cantina21768;9.19;50;7;descricao21768
produto_cantina21769;7.76;5;4;descricao21769
produto_cantina21770;8.42;26;18;descricao21770
produto_cantina21771;35.73;9;1;descricao21771
produto_cantina21772;45.49;2;19;descricao21772
produto_cantina21773;49.97;7;15;descricao21773
produto_cantina21774;21.71;48;3;descricao21774
produto_cantina21775;11.61;45;3;descricao21775
produto_cantina21776;17.6;2;6;descricao21776
produto_cantina21777;22.42;7;1;descricao21777
produto_cantina21778;22.28;32;17;descricao21778
produto_cantina21779;45.16;49;8;descricao21779
produto_cantina21780;13.18;47;19;descricao21780
produto_cantina21781;19.73;5;2;descricao21781
produto_cantina21782;24.99;20;13;descricao21782
produto_cantina21783;20.46;14;12;descricao21783
produto_cantina21784;13.32;13;19;descricao21784
produto_cantina21785;5.95;42;9;descricao21785
produto_cantina21786;2.31;32;4;descricao21786
produto_cantina21787;30.87;47;8;descricao21787
produto_cantina21788;33.09;23;4;descricao21788
produto_cantina21789;7.01;10;16;descricao21789
produto_cantina21790;9.46;30;15;descricao21790
produto_cantina21791;22.57;8;18;descricao21791
produto_cantina21792;25.22;16;6;descricao21792
produto_cantina21793;32.33;17;4;descricao21793
produto_cantina21794;41.38;7;9;descricao21794
produto_cantina21795;26.64;44;2;descricao21795
produto_cantina21796;3.86;5;13;descricao21796
produto_cantina21797;15.22;1;17;descricao21797
