nome;valor_venda;quantidade;id_categoria
produto18686;1816.97;50;19
produto18687;899.73;21;2
produto18688;176.39;22;7
produto18689;4297.54;7;17
produto18690;3892.73;17;3
produto18691;3895.45;38;12
produto18692;810.39;25;3
produto18693;2402.83;35;18
produto18694;1178.13;2;16
produto18695;1417.02;27;11
produto18696;4718.61;20;19
produto18697;309.26;35;5
produto18698;243.96;40;1
produto18699;1039.34;3;8
produto18700;2559.44;38;18
produto18701;2105.23;14;1
produto18702;539.8;44;20
produto18703;1802.05;26;7
produto18704;247.68;31;7
produto18705;4799.62;37;4
produto18706;3163.07;12;11
produto18707;3112.48;50;12
produto18708;2769.25;46;16
produto18709;1368.93;38;7
produto18710;276.21;47;18
produto18711;2078.22;14;2
produto18712;4734.01;6;3
produto18713;3005.05;1;12
produto18714;2998.6;8;1
produto18715;217.7;4;1
produto18716;901.02;7;14
produto18717;1383.9;34;4
produto18718;1562.97;37;14
produto18719;4505.37;15;5
produto18720;1221.9;38;10
produto18721;3922.4;30;13
produto18722;898.54;32;10
produto18723;4127.05;11;20
produto18724;4927.75;6;5
produto18725;3035.06;24;12
produto18726;1050.69;37;6
produto18727;536.7;47;6
produto18728;2810.83;33;12
produto18729;134.21;30;20
produto18730;4763.58;20;10
produto18731;3019.53;19;13
produto18732;4232.12;31;5
produto18733;4859.47;43;16
produto18734;4326.54;12;17
produto18735;189.19;21;10
produto18736;4476.26;46;19
produto18737;1150.68;2;8
produto18738;172.9;2;9
produto18739;1022.61;31;1
produto18740;4814.86;13;13
produto18741;1140.22;20;5
produto18742;448.07;38;3
produto18743;353.17;29;11
produto18744;2206.73;23;14
produto18745;3697.91;46;6
produto18746;3685.92;33;5
produto18747;1385.94;4;18
produto18748;208.58;20;6
produto18749;682.53;17;4
produto18750;4999.79;8;6
produto18751;3900.6;47;5
produto18752;3514.61;4;14
produto18753;2830.46;41;11
produto18754;1988.09;5;8
produto18755;2316.62;23;11
produto18756;4893.92;50;8
produto18757;873.14;37;4
produto18758;1287.68;7;14
produto18759;624.44;18;14
produto18760;1121.22;2;15
produto18761;4779.49;1;16
produto18762;2430.91;28;11
produto18763;2284.33;29;11
produto18764;2284.15;47;16
produto18765;2971.26;5;15
produto18766;3192.41;36;9
produto18767;4976.16;30;11
produto18768;3511.53;47;9
produto18769;2481.4;27;6
produto18770;2748.57;20;20
produto18771;2925.1;39;19
produto18772;2745.15;31;2
produto18773;4719.88;15;9
produto18774;165.7;9;20
produto18775;685.78;6;12
produto18776;1052.01;13;18
produto18777;3956.36;25;6
produto18778;622.44;25;7
produto18779;4397.57;11;7
produto18780;724.03;18;4
produto18781;2728.5;15;6
produto18782;3812.19;15;15
produto18783;1311.47;4;12
produto18784;321.86;50;11
produto18785;4724.46;25;7
produto18786;2205.12;31;19
produto18787;2388.09;32;17
produto18788;3368.95;38;19
produto18789;2405.05;4;18
produto18790;3330.01;19;19
produto18791;263.96;42;3
produto18792;3800.87;47;5
produto18793;608.51;23;15
produto18794;4968.42;4;16
produto18795;4387.88;17;20
produto18796;1811.99;5;5
produto18797;472.03;30;15
produto18798;3677.38;43;7
produto18799;1252.51;8;11
produto18800;1272.18;50;18
produto18801;2612.02;22;6
produto18802;936.54;6;9
produto18803;2570.56;40;5
produto18804;246.99;22;1
produto18805;3352.37;50;17
produto18806;4344.09;29;11
produto18807;2393.51;49;19
produto18808;3321.49;20;6
produto18809;2258.31;34;20
produto18810;4738.63;49;18
produto18811;3605.94;5;13
produto18812;4901.23;17;14
produto18813;2935.06;50;17
produto18814;1127.07;49;2
produto18815;405.04;37;6
produto18816;501.88;30;17
produto18817;3503.62;36;6
produto18818;4003.64;9;2
produto18819;3296.63;3;6
produto18820;517.03;21;2
produto18821;1663.56;43;17
produto18822;194.41;32;19
produto18823;885.8;18;15
produto18824;3055.76;45;9
produto18825;1217.51;19;19
produto18826;3297.26;32;13
produto18827;404.77;30;6
produto18828;1796.21;28;10
produto18829;791.61;1;18
produto18830;3950.34;13;1
produto18831;2843.53;31;5
produto18832;1904.23;42;9
produto18833;1021.51;37;13
produto18834;954.11;4;10
produto18835;4923.52;1;18
produto18836;2415.26;25;4
produto18837;2648.65;36;17
produto18838;1725.09;44;16
produto18839;1740.89;46;8
produto18840;1202.92;10;6
produto18841;3483.9;37;9
produto18842;2930.13;19;12
produto18843;93.95;14;3
produto18844;3324.4;25;20
produto18845;747.68;24;3
produto18846;1410.26;29;18
produto18847;3969.55;24;18
produto18848;3475.62;32;15
produto18849;4415.27;11;3
produto18850;2848.79;36;9
produto18851;1051.23;7;10
produto18852;4636.92;45;20
produto18853;997.94;41;15
produto18854;705.29;14;11
produto18855;3185.84;2;19
produto18856;1464.66;8;4
produto18857;3685.98;21;17
produto18858;4908.53;42;19
produto18859;2586.83;45;3
produto18860;2375.4;41;2
produto18861;1611.76;1;10
produto18862;3834.78;20;14
produto18863;4680.18;8;3
produto18864;188.31;40;20
produto18865;4216.06;9;6
produto18866;3228.21;30;16
produto18867;4079.06;21;5
produto18868;1754.7;12;12
produto18869;377.37;32;5
produto18870;3405.71;39;15
produto18871;4395.81;25;5
produto18872;2196.6;23;18
produto18873;3951.03;15;17
produto18874;318.09;49;9
produto18875;3728.64;16;8
produto18876;3335.98;7;7
produto18877;1371.99;32;3
produto18878;1809.51;14;9
produto18879;462.59;39;18
produto18880;4713.31;50;4
produto18881;4854.72;49;18
produto18882;688.14;39;12
produto18883;3867.65;26;15
produto18884;3149.57;29;4
produto18885;3427.38;28;14
produto18886;1460.39;49;2
produto18887;3794.79;8;1
produto18888;4873.11;25;5
produto18889;1045.96;19;11
produto18890;4291.27;22;15
produto18891;1224.59;25;20
produto18892;2268.45;22;16
produto18893;1789.96;40;15
produto18894;2864.67;40;19
produto18895;1683.78;2;10
produto18896;2776.02;32;6
produto18897;727.57;42;12
produto18898;2449.76;11;20
produto18899;2176.66;49;3
produto18900;1198.87;24;16
produto18901;976.13;34;4
produto18902;2778.03;26;16
produto18903;328.72;8;14
produto18904;4849.34;43;20
produto18905;1498.63;27;18
produto18906;1073.74;3;16
produto18907;4191.82;21;19
produto18908;4137.65;31;1
produto18909;4573.08;30;6
produto18910;2389.21;14;15
produto18911;605.47;1;18
produto18912;1019.92;46;11
produto18913;4740.19;9;19
produto18914;3783.53;41;1
produto18915;3557.28;38;4
produto18916;4582.99;50;7
produto18917;1148.11;37;8
produto18918;2615.91;47;19
produto18919;1842.99;50;19
produto18920;4167.41;14;16
produto18921;4501.03;47;4
produto18922;369.72;14;5
produto18923;1785.89;9;19
produto18924;2930.7;21;8
produto18925;2325.18;4;16
produto18926;4142.87;23;5
produto18927;1051.83;43;15
produto18928;4867.73;37;15
produto18929;3016.23;9;7
produto18930;3078.07;1;8
produto18931;654.53;17;11
produto18932;4940.88;35;17
produto18933;1361.77;50;18
produto18934;3552.58;26;9
produto18935;2809.22;9;10
produto18936;4877.99;44;6
produto18937;4777.55;25;1
produto18938;4914.6;35;20
produto18939;1303.96;28;1
produto18940;1899.96;12;10
produto18941;436.16;30;18
produto18942;4135.88;15;4
produto18943;2412.74;12;13
produto18944;664.88;32;10
produto18945;2616.67;28;12
produto18946;1130.72;50;16
produto18947;3673.59;50;11
produto18948;1774.95;47;17
produto18949;4922.02;38;4
produto18950;4285.65;41;11
produto18951;1011.8;14;15
produto18952;3174.43;34;17
produto18953;793.42;42;6
produto18954;1474.56;7;14
produto18955;4772.72;43;5
produto18956;1932.03;47;11
produto18957;4466.48;49;19
produto18958;4351.93;37;16
produto18959;288.59;7;6
produto18960;4677.6;11;6
produto18961;461.84;13;8
produto18962;979.72;7;17
produto18963;2782.29;47;9
produto18964;1481.6;38;20
produto18965;1491.77;39;16
produto18966;2269.5;22;12
produto18967;2462.08;17;5
produto18968;2941.58;19;6
produto18969;2754.1;44;12
produto18970;3080.87;25;19
produto18971;3640.03;13;4
produto18972;2601.74;4;1
produto18973;2095.4;18;19
produto18974;3619.69;20;1
produto18975;1731.74;23;20
produto18976;2665.11;28;12
produto18977;2856.88;3;20
produto18978;4165.81;10;15
produto18979;2278.95;6;17
produto18980;698.74;43;19
produto18981;1901.16;3;9
produto18982;4586.14;26;14
produto18983;472.41;41;14
produto18984;3927.25;23;15
produto18985;135.54;12;4
produto18986;4378.61;46;1
produto18987;4761.04;12;8
produto18988;502.63;37;15
produto18989;1301.75;13;13
produto18990;2587.11;4;13
produto18991;48.54;1;9
produto18992;1433.08;30;7
produto18993;2478.71;47;12
produto18994;3160.68;38;7
produto18995;4964.68;46;13
produto18996;2994.26;4;3
produto18997;570.17;3;19
produto18998;976.01;48;13
produto18999;4658.27;42;2
produto19000;104.91;37;11
produto19001;1794.66;38;17
produto19002;605.69;4;3
produto19003;2940.19;37;8
produto19004;4406.98;34;7
produto19005;603.92;49;7
produto19006;1076.48;21;14
produto19007;3360.91;41;16
produto19008;348.0;27;11
produto19009;3359.75;8;12
produto19010;3570.96;47;17
produto19011;2821.2;29;12
produto19012;448.36;2;10
produto19013;3624.11;11;13
produto19014;3873.74;20;8
produto19015;4341.19;1;14
produto19016;1624.7;42;9
produto19017;1081.35;9;9
produto19018;323.22;11;9
produto19019;2258.46;1;6
produto19020;2785.45;42;7
produto19021;3574.63;6;4
produto19022;349.22;22;1
produto19023;3330.91;45;15
produto19024;1042.59;24;3
produto19025;2041.0;27;12
produto19026;1925.44;35;19
produto19027;4341.84;18;6
produto19028;4976.9;28;17
produto19029;2416.73;32;6
produto19030;101.55;29;8
produto19031;3457.18;11;11
produto19032;3171.65;50;18
produto19033;168.37;34;8
produto19034;2630.31;10;8
produto19035;3026.0;40;11
produto19036;4250.9;4;14
produto19037;2015.57;1;12
produto19038;2375.58;20;8
produto19039;3306.8;35;14
produto19040;4801.98;20;12
produto19041;4227.92;12;12
produto19042;324.53;4;16
produto19043;4563.98;40;7
produto19044;3819.92;17;9
produto19045;3810.71;37;5
produto19046;2130.02;40;13
produto19047;1649.06;6;20
produto19048;3588.15;28;5
produto19049;4768.89;13;10
produto19050;2217.87;6;17
produto19051;1393.4;21;18
produto19052;3990.74;26;17
produto19053;2424.75;28;15
produto19054;2043.75;34;8
produto19055;2459.01;17;11
produto19056;51.77;42;20
produto19057;3158.05;9;13
produto19058;232.68;1;12
produto19059;699.49;15;5
produto19060;415.62;25;13
produto19061;733.42;32;20
produto19062;1675.78;49;9
produto19063;1829.6;10;15
produto19064;3055.91;47;2
produto19065;2612.78;32;7
produto19066;2184.07;45;3
produto19067;1458.6;22;17
produto19068;682.75;42;9
produto19069;1790.71;5;14
produto19070;4257.35;4;11
produto19071;2068.56;17;2
produto19072;572.06;1;15
produto19073;3540.27;7;11
produto19074;1572.04;23;1
produto19075;2544.51;24;17
produto19076;1823.52;6;3
produto19077;1209.46;13;10
produto19078;3491.52;45;1
produto19079;3303.63;23;4
produto19080;3865.73;11;16
produto19081;4853.33;32;17
produto19082;4792.23;21;19
produto19083;2002.59;10;8
produto19084;1437.42;50;15
produto19085;2115.84;12;6
produto19086;1648.18;15;15
produto19087;2394.93;14;15
produto19088;363.57;20;9
produto19089;2560.95;43;13
produto19090;3308.53;7;20
produto19091;99.26;45;14
produto19092;3369.84;31;12
produto19093;1858.13;4;6
produto19094;323.63;18;14
produto19095;4088.41;3;9
produto19096;474.19;49;14
produto19097;299.03;30;10
produto19098;4989.13;41;3
produto19099;407.42;30;8
produto19100;3167.03;31;12
produto19101;373.46;41;3
produto19102;313.69;37;19
produto19103;383.38;19;19
produto19104;381.45;39;8
produto19105;3305.84;44;8
produto19106;377.65;24;10
produto19107;950.15;37;7
produto19108;4276.88;4;7
produto19109;963.15;18;11
produto19110;3892.02;44;9
produto19111;374.34;11;1
produto19112;1148.36;34;16
produto19113;350.04;3;7
produto19114;1558.39;7;12
produto19115;3107.8;3;10
produto19116;4957.25;33;15
produto19117;3892.69;9;12
produto19118;1071.27;25;4
produto19119;3782.93;36;3
produto19120;3395.83;19;18
produto19121;3287.58;20;6
produto19122;1658.3;13;17
produto19123;4084.44;38;20
produto19124;931.69;27;20
produto19125;390.77;1;14
produto19126;747.65;11;4
produto19127;344.31;47;7
produto19128;4792.92;5;13
produto19129;605.81;44;19
produto19130;3238.24;7;3
produto19131;3253.69;36;7
produto19132;4023.1;22;9
produto19133;3951.75;42;20
produto19134;2627.46;32;5
produto19135;769.44;38;9
produto19136;1262.2;45;10
produto19137;138.42;22;2
produto19138;1169.05;36;11
produto19139;2106.69;48;7
produto19140;2378.13;45;17
produto19141;2366.0;12;14
produto19142;3739.45;27;3
produto19143;3880.39;29;16
produto19144;1189.67;16;14
produto19145;2790.1;40;10
produto19146;1194.75;43;10
produto19147;3893.14;50;2
produto19148;2975.66;44;7
produto19149;4828.11;18;4
produto19150;1785.19;36;18
produto19151;4224.75;43;16
produto19152;4937.08;38;9
produto19153;1166.86;14;2
produto19154;81.87;20;18
produto19155;314.65;24;2
produto19156;2478.96;19;13
produto19157;2535.7;47;6
produto19158;4252.7;30;12
produto19159;1132.65;43;1
produto19160;1732.12;22;5
produto19161;4895.38;44;5
produto19162;2901.49;33;9
produto19163;2482.4;30;8
produto19164;125.83;10;17
produto19165;3316.95;24;14
produto19166;511.42;40;17
produto19167;3373.21;11;13
produto19168;4928.49;43;17
produto19169;431.58;41;10
produto19170;4714.55;22;5
produto19171;4026.92;21;4
produto19172;88.82;26;3
produto19173;1830.54;50;7
produto19174;3530.74;12;17
produto19175;54.84;42;1
produto19176;2557.12;1;4
produto19177;1847.9;9;14
produto19178;1800.18;33;10
produto19179;2466.48;3;13
produto19180;1166.73;36;12
produto19181;3780.25;39;1
produto19182;2123.65;5;15
produto19183;4417.56;10;9
produto19184;4389.83;24;8
produto19185;1589.18;42;15
produto19186;3156.95;22;5
produto19187;369.61;13;9
produto19188;865.98;20;1
produto19189;1541.22;12;11
produto19190;76.08;1;2
produto19191;1626.28;25;8
produto19192;879.6;14;3
produto19193;1903.62;18;19
produto19194;1135.12;49;10
produto19195;4456.12;12;5
produto19196;4043.66;28;13
produto19197;3722.45;39;13
produto19198;831.18;18;1
produto19199;1372.21;15;12
produto19200;4220.35;2;20
produto19201;2289.3;36;20
produto19202;2853.22;34;15
produto19203;209.86;48;12
produto19204;846.07;14;19
produto19205;4535.21;5;12
produto19206;1156.99;45;20
produto19207;2673.97;39;10
produto19208;1737.61;30;6
produto19209;3671.6;20;16
produto19210;2757.12;28;20
produto19211;1751.2;35;8
produto19212;2172.76;46;17
produto19213;1759.57;2;14
produto19214;4504.35;3;10
produto19215;1839.76;24;11
produto19216;334.77;24;15
produto19217;2794.55;48;18
produto19218;4605.13;41;10
produto19219;1489.68;9;16
produto19220;4135.15;16;4
produto19221;1469.1;26;3
produto19222;2906.05;7;16
produto19223;90.44;24;12
produto19224;4101.55;36;19
produto19225;3864.41;22;9
produto19226;497.89;18;4
produto19227;4581.03;17;5
produto19228;816.41;12;6
produto19229;1129.83;4;6
produto19230;855.53;14;17
produto19231;1726.89;12;16
produto19232;3237.29;16;11
produto19233;2758.67;19;13
produto19234;4213.1;10;8
produto19235;435.32;13;11
produto19236;1140.72;9;5
produto19237;100.23;43;4
produto19238;1380.66;17;2
produto19239;4644.41;29;8
produto19240;2239.7;43;1
produto19241;2802.11;23;13
produto19242;1296.51;48;16
produto19243;3507.0;29;9
produto19244;4387.28;15;3
produto19245;4796.75;31;5
produto19246;3986.86;29;1
produto19247;2607.04;10;15
produto19248;4072.91;27;9
produto19249;908.02;44;20
produto19250;4926.6;9;14
produto19251;1655.96;31;13
produto19252;144.92;9;10
produto19253;3179.04;20;20
produto19254;2975.96;16;8
produto19255;1037.57;2;17
produto19256;4977.46;44;3
produto19257;3742.53;42;9
produto19258;3512.7;31;13
produto19259;4024.05;12;20
produto19260;3468.54;44;10
produto19261;1050.91;18;16
produto19262;2775.69;33;12
produto19263;2891.1;45;17
produto19264;4816.97;24;19
produto19265;2643.98;18;15
produto19266;838.98;42;19
produto19267;1270.56;5;1
produto19268;2498.72;46;20
produto19269;2902.87;27;16
produto19270;2840.38;38;11
produto19271;4601.2;27;4
produto19272;2947.32;32;1
produto19273;4342.06;4;13
produto19274;394.11;20;12
produto19275;1095.89;13;13
produto19276;2657.24;30;15
produto19277;2897.48;29;13
produto19278;3351.3;14;7
produto19279;4304.76;26;10
produto19280;542.82;5;9
produto19281;1937.36;6;19
produto19282;859.53;22;11
produto19283;2591.85;27;13
produto19284;800.34;23;13
produto19285;4254.27;18;7
produto19286;4450.16;39;4
produto19287;4235.43;28;13
produto19288;747.7;30;11
produto19289;1391.09;46;14
produto19290;4351.11;27;13
produto19291;4869.86;2;14
produto19292;1756.77;30;12
produto19293;304.56;40;20
produto19294;1880.63;47;1
produto19295;4390.21;13;17
produto19296;4115.79;9;12
produto19297;3792.78;45;9
produto19298;3456.3;16;6
produto19299;1692.59;37;9
produto19300;4654.01;26;1
produto19301;2884.65;26;14
produto19302;4882.28;44;4
produto19303;38.25;14;3
produto19304;4304.16;25;19
produto19305;4240.22;14;16
produto19306;797.02;20;3
produto19307;1474.74;47;7
produto19308;3729.39;43;13
produto19309;4362.82;4;16
produto19310;121.94;35;15
produto19311;3943.84;1;5
produto19312;3939.77;39;11
produto19313;4754.66;11;3
produto19314;2787.56;48;18
produto19315;1496.84;13;5
produto19316;2718.32;40;5
produto19317;552.81;10;12
produto19318;2711.65;31;10
produto19319;414.66;6;20
produto19320;1042.82;1;20
produto19321;893.94;25;15
produto19322;4305.19;21;3
produto19323;2297.23;38;8
produto19324;1650.32;37;8
produto19325;2339.18;36;1
produto19326;346.28;12;4
produto19327;2299.79;18;12
produto19328;2061.97;49;12
produto19329;4304.85;46;19
produto19330;3156.61;43;20
produto19331;802.63;37;7
produto19332;2511.83;34;5
produto19333;4005.53;22;20
produto19334;1798.66;27;18
produto19335;170.46;31;9
produto19336;1460.49;39;4
produto19337;982.29;20;5
produto19338;607.29;34;2
produto19339;487.86;47;3
produto19340;1377.61;44;20
produto19341;3715.12;46;13
produto19342;1159.3;30;8
produto19343;3182.32;49;4
produto19344;2006.17;16;16
produto19345;4953.97;14;10
produto19346;1996.08;49;6
produto19347;3901.39;10;3
produto19348;4952.82;38;19
produto19349;4787.66;41;14
produto19350;3418.81;1;13
produto19351;3508.2;8;3
produto19352;1522.68;32;4
produto19353;3763.48;22;15
produto19354;1792.18;6;9
produto19355;79.74;12;7
produto19356;3199.39;33;15
produto19357;3983.44;50;19
produto19358;759.15;48;11
produto19359;3823.07;27;1
produto19360;2578.43;29;13
produto19361;4631.9;36;2
produto19362;4591.49;38;6
produto19363;197.29;21;8
produto19364;3414.38;28;6
produto19365;2256.25;50;19
produto19366;4816.88;23;10
produto19367;558.84;3;14
produto19368;2758.78;37;9
produto19369;3499.75;5;10
produto19370;4881.09;24;9
produto19371;2094.83;45;13
produto19372;1380.81;9;11
produto19373;927.82;4;10
produto19374;1325.3;23;14
produto19375;1856.42;1;14
produto19376;2369.18;33;16
produto19377;4260.16;12;17
produto19378;4368.46;12;3
produto19379;4007.71;25;5
produto19380;2566.53;2;1
produto19381;2775.8;48;17
produto19382;298.43;16;19
produto19383;4233.85;24;19
produto19384;1460.66;9;19
produto19385;3874.01;29;10
produto19386;1007.22;16;1
produto19387;822.34;14;2
produto19388;1825.7;33;20
produto19389;4695.82;17;20
produto19390;3149.32;41;12
produto19391;2330.9;41;2
produto19392;3160.04;50;15
produto19393;3785.49;41;20
produto19394;2175.42;11;8
produto19395;4938.89;17;20
produto19396;1347.56;16;3
produto19397;2077.77;16;12
produto19398;2505.03;11;18
produto19399;4883.24;44;6
produto19400;4517.74;20;2
