nome;valor_venda;quantidade;id_categoria;litragem;altura;id_tipo_prancha
prancha21581;4996.68;1;20;9.17;6.61;3
prancha21582;1518.03;42;9;1.37;2.58;4
prancha21583;496.38;4;18;6.48;2.76;4
prancha21584;4068.59;18;5;3.48;9.63;2
prancha21585;228.18;2;18;2.72;3.62;4
prancha21586;4020.82;31;2;7.43;6.44;7
prancha21587;4607.71;43;13;9.2;9.46;1
prancha21588;1690.93;49;8;6.18;2.09;1
prancha21589;544.45;18;8;3.95;8.53;5
prancha21590;3488.15;12;5;5.78;7.64;3
prancha21591;246.33;48;7;1.18;4.81;1
prancha21592;4091.7;18;1;3.81;5.38;3
prancha21593;455.92;38;14;4.93;6.4;5
prancha21594;2987.87;37;17;3.66;6.23;7
prancha21595;607.18;22;6;4.75;4.38;3
prancha21596;2360.2;21;16;8.74;4.34;2
prancha21597;481.92;30;20;7.92;5.68;2
prancha21598;945.01;48;11;8.75;2.93;2
prancha21599;4946.16;21;14;9.17;6.43;7
prancha21600;1205.67;18;16;6.01;1.89;1
prancha21601;2057.26;7;10;5.56;9.97;6
prancha21602;3254.23;47;13;3.74;4.52;5
prancha21603;3191.25;6;8;6.12;9.56;3
prancha21604;955.85;7;14;1.01;8.84;1
prancha21605;2832.64;17;19;3.56;2.06;7
prancha21606;2259.95;30;13;9.04;3.48;6
prancha21607;3059.5;38;8;1.58;8.52;4
prancha21608;1007.97;12;11;6.45;8.15;5
prancha21609;484.71;16;5;7.31;3.02;4
prancha21610;1147.86;36;3;5.83;2.24;3
prancha21611;2367.31;11;18;9.88;5.39;7
prancha21612;3061.18;31;2;3.75;7.61;7
prancha21613;3397.44;3;1;6.82;9.74;6
prancha21614;4931.16;43;16;8.3;9.2;7
prancha21615;3100.34;6;12;4.22;7.5;2
prancha21616;2947.42;2;7;2.68;2.26;4
prancha21617;1216.62;8;16;7.37;1.49;1
prancha21618;119.12;36;4;8.59;7.35;4
prancha21619;4945.23;18;10;3.29;1.49;7
prancha21620;819.16;25;20;1.27;4.08;5
prancha21621;2875.51;39;10;7.1;5.29;2
prancha21622;1285.65;28;14;7.78;7.5;5
prancha21623;1354.41;3;5;9.29;4.57;7
prancha21624;337.03;49;7;9.48;8.95;1
prancha21625;2367.02;23;8;2.75;1.63;6
prancha21626;4719.31;47;9;5.52;9.27;7
prancha21627;1298.45;4;17;8.5;6.01;6
prancha21628;4223.6;33;20;2.88;7.59;6
prancha21629;321.92;22;19;8.89;7.41;1
prancha21630;2905.2;46;16;1.46;3.49;1
prancha21631;3191.69;42;10;3.48;8.09;5
prancha21632;2899.22;41;7;2.07;7.83;1
prancha21633;3494.43;24;9;5.11;4.81;7
prancha21634;636.8;34;4;2.69;9.84;3
prancha21635;2932.08;25;5;3.23;5.73;1
prancha21636;2502.08;9;2;4.28;9.72;1
prancha21637;4319.91;24;12;3.14;6.69;4
prancha21638;1447.93;25;15;3.69;9.22;7
prancha21639;640.13;8;10;6.24;3.17;4
prancha21640;1629.01;37;12;6.58;3.82;5
prancha21641;4042.07;31;5;2.49;7.65;1
prancha21642;762.03;44;4;9.22;2.03;3
prancha21643;1592.31;11;2;5.6;4.34;1
prancha21644;507.73;1;3;2.79;2.1;3
prancha21645;1858.66;40;18;1.83;1.67;4
prancha21646;3811.86;17;15;7.84;8.79;1
prancha21647;1908.3;10;11;1.77;5.94;2
prancha21648;3472.55;24;13;9.76;8.49;2
prancha21649;2989.15;35;17;8.5;3.97;7
prancha21650;1734.81;11;3;5.86;6.11;2
prancha21651;1962.9;20;11;1.88;4.94;2
prancha21652;3748.53;27;18;2.93;2.16;3
prancha21653;34.82;11;9;8.87;6.55;3
prancha21654;162.96;26;8;6.14;1.86;5
prancha21655;1500.06;3;1;5.07;1.66;2
prancha21656;2880.15;50;20;3.24;1.06;7
prancha21657;3939.51;37;10;1.27;6.43;6
prancha21658;1060.95;5;10;8.84;3.23;1
prancha21659;191.99;42;2;1.35;7.74;4
prancha21660;2587.24;34;11;3.03;2.72;6
prancha21661;2887.17;6;9;4.7;3.4;3
prancha21662;2333.01;15;7;6.19;3.29;7
prancha21663;4330.88;23;11;7.47;5.14;3
prancha21664;2559.37;43;14;2.84;4.84;2
prancha21665;2664.4;23;18;2.36;1.4;4
prancha21666;3043.79;38;18;3.9;1.27;3
prancha21667;410.63;23;2;9.64;8.01;1
prancha21668;4356.75;30;18;5.44;5.83;3
prancha21669;3754.01;25;5;8.1;5.66;2
prancha21670;4586.35;42;6;4.3;9.01;1
prancha21671;324.18;14;9;5.92;1.01;4
prancha21672;537.71;37;7;4.68;5.4;5
prancha21673;3847.51;28;11;1.12;5.33;2
prancha21674;2607.75;50;16;3.96;3.79;3
prancha21675;3293.78;15;9;4.41;5.18;2
prancha21676;2390.76;13;18;3.89;7.36;7
prancha21677;3638.36;8;11;9.0;8.45;3
prancha21678;4813.31;40;9;8.54;6.76;3
prancha21679;2505.97;32;4;8.85;5.52;7
prancha21680;2041.45;9;10;1.88;1.71;3
prancha21681;1571.92;12;18;7.35;7.44;3
prancha21682;2004.13;6;17;2.15;3.87;5
prancha21683;472.13;14;17;1.98;7.11;6
prancha21684;2931.18;43;20;2.55;4.58;5
prancha21685;1749.84;3;9;9.82;5.72;5
prancha21686;4034.25;8;16;8.75;9.25;3
prancha21687;4020.41;7;9;2.98;8.75;4
prancha21688;3831.98;46;3;1.3;6.21;3
prancha21689;956.96;4;12;4.85;5.82;1
prancha21690;2056.18;4;16;6.06;4.41;4
prancha21691;4624.36;13;16;5.4;5.91;7
prancha21692;51.14;46;13;2.81;4.65;7
prancha21693;2862.02;2;6;9.07;7.91;6
prancha21694;3171.44;30;19;8.99;1.29;2
prancha21695;4204.25;17;13;5.47;3.7;4
prancha21696;3892.03;13;9;8.01;8.0;5
prancha21697;192.06;2;17;4.28;4.56;2
prancha21698;1876.94;13;20;6.98;9.62;6
prancha21699;673.88;5;8;6.27;1.97;1
prancha21700;1211.12;1;9;1.26;9.27;7
prancha21701;3927.42;22;13;5.93;8.92;3
prancha21702;4174.06;12;12;7.88;8.97;3
prancha21703;2444.8;18;20;3.79;6.4;7
prancha21704;2435.18;11;14;2.92;8.1;2
prancha21705;4819.97;32;19;1.65;9.57;2
prancha21706;3248.45;22;6;7.19;4.55;3
prancha21707;1755.98;20;10;7.42;5.39;1
prancha21708;4539.95;15;1;3.35;9.73;5
prancha21709;2082.08;20;13;8.55;2.92;1
prancha21710;1158.79;44;9;9.63;4.57;6
prancha21711;160.35;29;16;9.75;5.66;2
prancha21712;3144.94;16;2;7.21;7.95;3
prancha21713;2844.61;2;14;4.28;2.41;7
prancha21714;1981.82;6;7;9.56;7.43;1
prancha21715;3587.51;26;3;1.96;6.46;2
prancha21716;3675.44;21;1;1.13;7.56;5
prancha21717;3199.64;35;15;2.25;6.9;2
prancha21718;1014.77;17;10;7.4;4.97;2
prancha21719;1260.39;45;17;2.59;9.72;7
prancha21720;4070.91;12;18;2.41;6.27;7
prancha21721;4018.13;48;16;1.97;2.89;6
prancha21722;427.74;44;10;6.98;9.63;3
prancha21723;313.23;38;4;7.88;9.58;7
prancha21724;4650.33;32;9;2.08;9.25;2
prancha21725;42.82;4;1;1.56;1.24;5
prancha21726;1755.2;6;18;8.07;1.34;3
prancha21727;1163.58;44;10;5.55;9.84;6
prancha21728;1117.26;50;20;9.7;3.75;2
prancha21729;238.79;7;7;5.28;8.87;4
prancha21730;4360.67;48;10;2.09;5.14;5
prancha21731;2413.46;28;11;5.18;8.93;4
prancha21732;2512.06;40;10;7.44;7.48;6
prancha21733;394.72;46;11;7.27;5.78;7
prancha21734;4450.11;33;5;2.51;2.23;3
prancha21735;187.99;16;10;3.27;6.76;4
prancha21736;3850.35;22;5;9.25;8.66;1
prancha21737;2448.3;20;2;1.02;9.3;4
prancha21738;4063.84;41;5;1.45;8.46;4
prancha21739;4877.4;43;4;9.88;9.61;6
prancha21740;3251.16;8;3;6.34;1.76;4
prancha21741;2694.33;46;14;9.35;2.4;2
prancha21742;4926.84;34;8;7.23;7.49;5
prancha21743;3066.85;2;11;8.63;6.72;7
prancha21744;705.98;41;4;6.05;8.3;1
prancha21745;3212.24;36;11;1.6;6.63;5
prancha21746;4311.12;13;19;4.76;3.18;4
prancha21747;3379.2;25;4;2.83;3.45;7
prancha21748;222.74;48;16;5.56;3.85;3
prancha21749;2849.99;41;10;4.57;4.21;6
prancha21750;3814.54;3;8;8.04;3.77;5
prancha21751;1750.69;43;16;3.36;8.41;4
prancha21752;1980.68;4;8;1.13;9.49;3
prancha21753;3195.32;20;3;9.28;1.92;6
prancha21754;71.87;50;8;9.04;4.61;2
prancha21755;2717.58;33;9;2.6;8.47;2
prancha21756;3754.1;7;17;3.66;5.33;1
prancha21757;1828.23;34;12;3.44;3.08;2
prancha21758;2180.78;43;10;7.83;9.4;3
prancha21759;3441.29;39;5;5.51;6.72;3
prancha21760;724.56;37;5;7.54;4.22;6
prancha21761;3349.61;50;14;7.06;2.29;3
prancha21762;1236.11;27;10;5.01;4.2;4
prancha21763;3206.49;1;4;5.36;5.97;6
prancha21764;4477.28;6;3;8.74;8.43;4
prancha21765;2468.57;46;13;5.53;2.62;7
prancha21766;2100.32;42;18;7.6;6.83;4
prancha21767;3192.98;38;13;5.97;3.47;1
prancha21768;2178.65;12;17;1.33;9.97;1
prancha21769;674.54;17;19;9.47;7.6;6
prancha21770;2099.62;43;8;9.69;8.89;1
prancha21771;864.73;20;15;1.38;7.62;7
prancha21772;4728.3;35;20;5.37;4.62;4
prancha21773;2489.02;29;16;3.2;5.85;2
prancha21774;3125.5;19;17;7.83;9.28;1
prancha21775;3566.79;44;6;7.22;5.11;3
prancha21776;4031.58;25;5;5.03;3.17;3
prancha21777;2133.94;25;4;6.04;3.08;4
prancha21778;1007.22;21;6;6.44;4.09;2
prancha21779;1409.34;5;1;6.75;1.83;1
prancha21780;2178.94;42;6;6.97;5.32;1
prancha21781;4169.33;30;6;8.45;6.18;3
prancha21782;1838.36;42;8;8.79;3.25;2
prancha21783;1826.65;46;18;5.18;3.76;1
prancha21784;327.64;29;7;6.29;9.65;6
prancha21785;560.78;18;3;3.65;9.05;1
prancha21786;4632.24;42;14;4.85;3.24;6
prancha21787;4606.74;11;8;3.37;3.46;4
prancha21788;2899.03;25;20;5.29;9.02;1
prancha21789;3894.96;4;18;5.73;1.38;4
prancha21790;4011.46;19;6;4.87;2.04;3
prancha21791;4658.69;46;15;3.34;7.03;7
prancha21792;2679.06;46;16;8.96;1.05;7
prancha21793;2133.55;17;17;9.06;8.02;7
prancha21794;3153.75;29;8;9.97;6.36;6
prancha21795;4597.84;49;4;6.23;5.04;5
prancha21796;72.09;9;6;8.83;4.49;6
prancha21797;419.56;40;3;3.97;9.97;3
prancha21798;338.23;45;7;4.98;2.92;1
prancha21799;2127.0;46;15;3.95;3.21;4
prancha21800;3221.9;28;17;9.2;4.1;6
prancha21801;2118.43;40;11;5.71;4.25;2
prancha21802;3241.44;12;4;4.76;8.55;2
prancha21803;2298.56;39;8;9.13;3.19;4
prancha21804;2507.86;37;10;1.72;9.67;5
prancha21805;3404.34;48;7;8.27;9.48;7
prancha21806;3857.91;40;7;8.85;1.97;2
prancha21807;3480.39;37;16;2.74;8.45;6
prancha21808;890.31;4;9;6.41;7.6;2
prancha21809;3380.26;1;17;2.82;3.02;7
prancha21810;3784.74;38;8;1.48;6.71;3
prancha21811;746.56;4;10;4.15;8.53;3
prancha21812;3164.69;32;17;9.01;3.24;6
prancha21813;3388.95;8;19;9.45;3.77;6
prancha21814;2129.8;45;15;4.77;3.74;5
prancha21815;4359.36;6;3;4.44;2.33;7
prancha21816;1497.51;43;6;4.83;7.16;6
prancha21817;659.5;6;10;5.27;6.64;5
prancha21818;2937.65;15;16;9.89;7.4;6
prancha21819;3728.06;42;6;5.39;8.36;5
prancha21820;1331.07;49;13;1.07;3.21;6
prancha21821;1479.89;5;15;1.27;4.64;4
prancha21822;4305.94;33;11;4.57;7.35;7
prancha21823;2479.06;1;10;3.83;2.57;4
prancha21824;2563.54;35;5;9.1;2.0;6
prancha21825;3381.1;28;5;9.9;3.61;6
prancha21826;1688.4;17;16;9.3;1.06;4
prancha21827;4777.41;10;4;1.43;1.79;6
prancha21828;233.37;37;13;7.77;7.6;7
prancha21829;4505.95;31;20;9.57;3.3;6
prancha21830;123.85;37;11;6.21;1.5;5
prancha21831;952.32;50;18;5.32;2.82;3
prancha21832;631.72;25;5;3.69;9.51;6
prancha21833;2517.37;20;3;8.93;6.61;6
prancha21834;4319.15;8;5;8.52;4.94;7
prancha21835;3453.59;21;1;4.8;9.77;2
prancha21836;2408.82;39;6;2.8;5.73;2
prancha21837;4101.6;39;2;1.21;2.83;4
prancha21838;90.96;27;18;5.97;4.97;3
prancha21839;3643.09;44;12;6.58;9.74;6
prancha21840;2864.81;49;14;7.01;7.28;4
prancha21841;4947.0;25;7;5.48;8.14;5
prancha21842;2943.97;27;18;6.86;6.01;4
prancha21843;3099.42;11;8;5.16;7.87;3
prancha21844;1174.18;10;3;2.56;7.03;2
prancha21845;3637.67;32;10;2.12;7.59;3
prancha21846;4827.16;39;18;9.31;9.64;3
prancha21847;740.91;7;19;8.81;7.12;1
prancha21848;4323.58;5;4;9.64;1.48;4
prancha21849;1297.18;42;18;2.42;3.4;6
prancha21850;932.84;16;1;6.51;8.18;1
prancha21851;4030.3;30;13;3.51;9.28;4
prancha21852;208.19;14;4;6.84;4.8;4
prancha21853;436.71;24;7;1.4;7.34;3
prancha21854;2340.17;33;15;5.88;4.04;1
prancha21855;1900.76;36;3;3.08;9.24;4
prancha21856;3875.54;19;20;3.66;2.97;4
prancha21857;56.6;40;19;2.39;4.01;1
prancha21858;3279.77;16;16;2.2;9.39;3
prancha21859;3565.96;7;16;6.1;8.72;4
prancha21860;539.19;43;13;7.78;3.36;3
prancha21861;1845.11;28;2;3.97;3.78;7
prancha21862;2969.24;27;4;9.57;6.5;3
prancha21863;3548.35;14;17;1.22;7.76;2
prancha21864;2020.82;23;4;8.5;6.09;1
prancha21865;4068.08;46;4;7.91;6.59;4
prancha21866;1228.87;13;19;9.72;5.96;2
prancha21867;4663.87;17;15;6.59;5.96;7
prancha21868;4951.8;23;3;4.43;5.46;5
prancha21869;3612.3;39;4;8.97;5.32;5
prancha21870;1134.23;15;17;7.11;5.59;6
prancha21871;491.23;43;19;2.29;1.37;3
prancha21872;120.56;12;20;2.6;9.61;1
prancha21873;2410.55;11;6;8.09;4.8;7
prancha21874;1790.63;25;16;2.16;8.92;7
prancha21875;4624.83;50;12;6.61;7.36;5
prancha21876;281.46;1;6;1.08;8.74;1
prancha21877;379.81;45;12;6.67;2.33;6
prancha21878;666.84;32;5;5.16;7.07;1
prancha21879;2070.83;12;14;5.54;5.31;3
prancha21880;4125.12;38;13;5.91;4.73;6
prancha21881;1902.16;15;16;8.87;9.65;2
prancha21882;552.0;28;12;9.4;8.29;2
prancha21883;157.66;3;4;8.29;9.6;2
prancha21884;4487.3;32;10;5.37;2.11;4
prancha21885;2375.71;7;7;1.02;4.59;3
prancha21886;1736.15;3;19;5.9;1.79;1
prancha21887;2364.81;24;11;7.89;6.32;6
prancha21888;1331.23;31;5;6.34;2.27;5
prancha21889;481.36;4;3;8.9;5.22;3
prancha21890;2408.85;9;4;4.74;7.43;3
prancha21891;2077.3;3;14;8.54;6.36;4
prancha21892;898.96;25;7;2.63;8.77;2
prancha21893;2681.16;48;13;6.04;7.09;4
prancha21894;2654.59;3;7;1.58;4.93;6
prancha21895;1287.01;41;10;1.83;5.34;4
prancha21896;3486.61;29;16;5.83;1.2;6
prancha21897;593.67;12;14;7.56;9.11;4
prancha21898;1060.64;17;2;8.41;7.9;1
prancha21899;3521.38;7;7;3.87;7.1;3
prancha21900;1530.67;42;2;8.52;9.09;3
prancha21901;3015.31;30;11;6.57;9.05;4
prancha21902;3025.45;35;18;8.73;8.59;5
prancha21903;3131.82;43;14;8.24;3.27;7
prancha21904;1401.11;24;7;5.86;6.88;1
prancha21905;2923.83;17;16;5.63;4.55;3
prancha21906;588.46;8;10;6.57;1.08;6
prancha21907;1752.45;33;14;6.22;9.57;3
prancha21908;561.66;11;15;5.03;6.77;5
prancha21909;4301.16;5;2;3.0;9.03;6
prancha21910;737.6;11;18;6.0;6.91;6
prancha21911;4712.1;22;18;3.5;6.06;1
prancha21912;2917.08;33;19;6.82;5.4;7
prancha21913;4983.58;39;3;7.35;1.5;5
prancha21914;1421.23;14;9;9.59;1.81;4
prancha21915;1062.74;12;20;8.91;2.76;7
prancha21916;2959.2;41;20;2.64;8.99;3
prancha21917;4669.64;21;20;3.77;6.92;6
prancha21918;3402.91;40;19;6.32;7.74;6
prancha21919;4461.32;26;6;1.65;9.05;6
prancha21920;1180.98;47;5;4.26;9.72;1
prancha21921;4373.23;18;8;9.61;7.82;7
prancha21922;3479.95;42;19;3.95;3.72;6
prancha21923;2130.77;22;20;7.23;4.85;3
prancha21924;138.79;25;16;3.69;2.53;4
prancha21925;4975.05;43;10;5.16;9.46;2
prancha21926;3672.75;48;14;6.18;3.78;4
prancha21927;35.98;13;10;6.36;7.49;5
prancha21928;4530.04;49;1;1.78;7.0;7
prancha21929;875.94;9;1;3.31;8.47;1
prancha21930;4245.06;23;17;2.82;5.97;5
prancha21931;2016.36;46;18;7.73;2.1;3
prancha21932;1747.84;36;1;8.17;8.36;7
prancha21933;2111.32;16;18;4.66;8.89;6
prancha21934;1176.16;33;6;5.71;9.18;1
prancha21935;784.06;33;1;8.28;3.5;5
prancha21936;2521.11;28;18;6.65;3.14;3
prancha21937;2135.06;9;4;8.99;4.03;7
prancha21938;2178.71;16;4;2.63;3.72;1
prancha21939;4789.48;17;10;1.21;7.01;2
prancha21940;1295.87;14;1;4.1;3.34;4
prancha21941;2023.37;22;10;2.68;7.89;3
prancha21942;1450.18;28;13;7.11;8.35;1
prancha21943;2659.54;2;20;3.83;8.83;3
prancha21944;2241.54;32;13;5.12;9.19;5
prancha21945;4261.81;19;18;1.57;6.78;4
prancha21946;611.68;17;8;2.07;7.62;2
prancha21947;2697.15;46;1;5.12;6.43;2
prancha21948;2661.74;38;13;2.05;4.08;1
prancha21949;1793.6;21;1;7.86;4.09;5
prancha21950;4810.18;34;15;9.25;8.55;2
prancha21951;3717.85;25;14;6.03;7.51;5
prancha21952;4535.16;15;1;8.6;7.69;6
prancha21953;2698.43;39;12;4.82;6.45;2
prancha21954;3159.95;46;18;7.27;7.73;6
prancha21955;256.38;4;13;7.3;2.53;4
prancha21956;4275.16;6;18;5.9;9.68;5
prancha21957;371.41;19;10;7.35;4.87;3
prancha21958;2315.8;11;16;2.36;9.37;1
prancha21959;2669.81;1;19;5.71;9.79;2
prancha21960;4167.81;2;3;1.67;1.22;7
prancha21961;1516.05;34;13;7.83;5.26;6
prancha21962;4416.97;40;7;1.74;7.85;1
prancha21963;1978.44;11;19;9.76;8.19;3
prancha21964;3024.28;18;18;5.82;6.6;4
prancha21965;825.23;46;4;1.09;1.51;6
prancha21966;1983.01;4;18;2.84;3.8;7
prancha21967;3554.16;42;12;8.92;8.59;7
prancha21968;2761.14;3;12;7.42;7.44;7
prancha21969;4971.0;43;10;1.79;6.21;1
prancha21970;4030.89;26;18;3.41;3.74;1
prancha21971;696.82;21;17;8.05;1.87;6
prancha21972;264.3;6;8;2.47;9.44;1
prancha21973;1824.69;40;15;5.09;6.78;2
prancha21974;987.91;42;10;2.06;4.69;1
prancha21975;1413.8;25;16;8.31;7.96;1
prancha21976;2790.1;46;7;7.66;5.86;6
prancha21977;3653.17;14;15;2.03;4.28;1
prancha21978;4254.64;29;16;9.89;4.14;5
prancha21979;2556.87;48;7;5.24;5.82;6
prancha21980;777.81;25;9;2.21;7.6;6
prancha21981;377.64;43;20;8.92;4.55;2
prancha21982;3844.68;1;10;8.23;2.88;2
prancha21983;4570.63;9;19;5.16;5.58;6
prancha21984;909.1;5;1;9.7;9.17;3
prancha21985;2493.16;10;19;9.55;4.96;2
prancha21986;2305.97;10;16;4.91;8.4;4
prancha21987;3523.48;5;20;6.95;3.05;3
prancha21988;4796.87;45;15;1.89;7.69;6
prancha21989;2243.64;32;6;1.41;9.33;5
prancha21990;3700.62;27;7;6.84;3.86;3
prancha21991;3880.83;36;20;5.01;2.2;7
prancha21992;1863.27;8;14;2.82;1.62;7
prancha21993;1036.68;4;14;9.19;6.16;1
prancha21994;4109.08;22;14;8.28;6.52;1
prancha21995;4704.23;37;18;3.5;3.12;7
prancha21996;2683.29;6;4;7.52;3.58;7
prancha21997;1862.83;16;18;4.38;6.89;4
prancha21998;3057.08;36;18;8.05;1.24;4
prancha21999;4273.21;44;19;2.05;2.87;3
prancha22000;1453.74;11;8;7.43;1.43;7
prancha22001;1969.24;12;1;5.66;8.62;2
prancha22002;4146.22;41;20;5.66;1.37;6
prancha22003;2804.36;7;19;2.61;3.39;1
prancha22004;3553.08;22;6;5.64;4.82;7
prancha22005;3882.28;43;1;8.31;2.47;3
prancha22006;2742.68;14;7;8.71;4.77;1
prancha22007;2252.62;47;19;4.74;1.65;4
prancha22008;1660.29;33;19;7.36;7.59;4
prancha22009;751.42;15;12;5.46;4.1;7
prancha22010;3150.3;23;5;4.4;9.17;7
prancha22011;4896.96;39;4;5.98;5.96;7
prancha22012;4079.18;48;5;6.9;4.8;5
prancha22013;1373.98;2;5;6.46;5.99;4
prancha22014;2123.54;42;19;5.64;5.75;3
prancha22015;2122.99;22;9;6.02;1.65;4
prancha22016;3100.95;32;3;7.2;2.14;2
prancha22017;800.14;17;5;8.93;3.82;2
prancha22018;4368.01;43;4;8.94;9.45;3
prancha22019;2087.95;47;8;7.91;6.33;6
prancha22020;2037.82;46;13;3.31;4.6;4
prancha22021;2748.55;14;3;2.71;1.43;2
prancha22022;2779.78;9;11;3.91;9.22;6
prancha22023;2541.4;23;18;1.82;1.64;6
prancha22024;4565.07;30;16;1.55;9.99;2
prancha22025;469.77;1;20;9.35;8.4;5
prancha22026;588.91;26;8;3.51;1.63;7
prancha22027;1361.04;24;17;4.9;4.7;2
prancha22028;966.2;10;10;9.42;8.6;6
prancha22029;3003.29;28;17;4.72;1.1;4
prancha22030;686.87;48;20;2.35;6.82;3
prancha22031;1999.0;6;8;8.6;1.93;7
prancha22032;2271.86;17;8;5.32;7.27;6
prancha22033;1934.04;31;12;5.59;7.23;2
prancha22034;4175.35;30;17;6.14;4.7;5
prancha22035;3435.9;50;18;9.24;6.76;1
prancha22036;627.79;19;13;5.71;9.26;7
prancha22037;1161.29;3;8;5.26;2.46;2
prancha22038;2125.96;43;9;6.24;1.9;7
prancha22039;3667.55;13;19;9.12;2.31;5
prancha22040;3968.58;22;4;7.31;3.96;6
prancha22041;2436.64;34;4;3.17;6.12;5
prancha22042;3592.17;16;1;7.17;4.75;4
prancha22043;3272.22;24;11;7.74;3.29;3
prancha22044;3250.12;7;2;2.28;1.12;1
prancha22045;4230.33;39;14;7.33;6.45;7
prancha22046;2143.4;32;4;6.01;4.05;2
prancha22047;3577.36;36;20;1.07;7.23;7
prancha22048;855.08;38;12;3.63;5.02;1
prancha22049;2246.11;42;20;8.39;4.95;7
prancha22050;4790.82;20;14;4.15;1.7;4
prancha22051;1312.14;36;15;9.26;7.59;1
prancha22052;3735.47;5;20;2.98;7.21;3
prancha22053;4058.24;26;6;9.9;8.0;5
prancha22054;2728.42;6;15;7.77;3.35;3
prancha22055;2524.57;11;16;7.85;4.27;7
prancha22056;638.13;19;1;1.11;2.8;2
prancha22057;1386.18;41;5;7.19;6.08;5
prancha22058;1817.09;21;5;5.59;4.38;7
prancha22059;4212.75;2;8;4.15;7.64;4
prancha22060;3273.69;15;20;5.07;8.94;3
prancha22061;4546.15;50;4;6.66;1.98;4
prancha22062;511.59;40;6;8.37;7.84;6
prancha22063;2101.54;41;10;9.02;6.64;1
prancha22064;295.79;35;6;4.78;9.17;6
prancha22065;2124.74;9;16;6.44;6.59;3
prancha22066;853.86;44;7;6.64;6.72;2
prancha22067;4675.18;44;13;6.46;3.96;2
prancha22068;2712.72;11;10;4.9;9.73;3
prancha22069;2655.48;2;1;5.47;1.96;7
prancha22070;1741.74;13;20;8.61;9.37;3
prancha22071;494.25;38;9;8.95;7.38;1
prancha22072;3266.39;34;16;8.08;5.97;1
prancha22073;2951.15;40;20;9.3;1.12;3
prancha22074;2317.97;17;20;8.34;6.95;2
prancha22075;1780.15;7;7;4.36;7.95;5
prancha22076;4312.41;47;18;2.04;8.79;5
prancha22077;3426.17;39;4;9.83;4.28;1
prancha22078;493.47;8;13;6.02;1.82;4
prancha22079;222.32;20;10;1.11;1.06;4
prancha22080;767.87;25;2;7.34;5.77;4
prancha22081;1357.73;24;20;1.4;4.1;7
prancha22082;4676.14;14;1;5.32;4.2;7
prancha22083;2900.95;28;3;6.78;4.76;5
prancha22084;3736.71;49;1;6.84;9.31;1
prancha22085;1832.87;23;18;9.38;8.54;5
prancha22086;1533.69;3;1;7.68;5.71;5
prancha22087;2203.56;41;14;7.79;4.01;6
prancha22088;3983.24;8;11;7.02;7.23;2
prancha22089;4575.72;7;5;9.63;6.11;2
prancha22090;1865.85;49;6;7.8;1.04;1
prancha22091;361.18;43;17;7.98;4.7;1
prancha22092;3908.91;48;9;1.57;1.64;1
prancha22093;919.24;33;6;6.58;3.25;4
prancha22094;835.11;4;3;1.93;4.76;6
prancha22095;3152.24;21;17;1.69;8.36;3
prancha22096;3810.4;2;16;7.57;9.68;1
prancha22097;4713.07;13;14;2.24;7.86;5
prancha22098;688.1;32;19;2.96;4.48;3
prancha22099;3646.1;12;16;2.93;6.52;2
prancha22100;1203.4;9;7;3.33;4.13;3
prancha22101;2921.23;39;3;2.77;8.87;7
prancha22102;138.97;8;15;4.37;5.49;1
prancha22103;2564.31;22;15;1.57;6.26;5
prancha22104;4476.2;29;13;1.71;4.63;2
prancha22105;2695.72;3;14;2.31;8.05;4
prancha22106;2811.05;46;9;3.48;7.56;1
prancha22107;4177.28;31;5;8.45;2.78;2
prancha22108;4306.95;44;8;9.0;6.46;1
prancha22109;3410.66;45;2;2.54;8.95;5
prancha22110;2344.46;38;8;4.55;3.38;1
prancha22111;4906.46;6;19;8.65;8.24;7
prancha22112;4821.99;35;13;7.47;8.14;4
prancha22113;4549.56;23;2;2.96;3.31;4
prancha22114;4497.28;26;11;3.9;5.46;2
prancha22115;4986.83;33;17;9.53;8.78;5
prancha22116;1308.93;50;16;4.6;4.78;1
prancha22117;2554.82;3;14;8.04;1.45;4
prancha22118;4995.61;27;20;2.28;5.37;6
prancha22119;182.03;19;19;5.95;3.76;6
prancha22120;4998.49;26;12;4.59;3.14;6
prancha22121;3316.46;38;13;4.41;1.66;3
prancha22122;166.79;45;19;4.81;5.65;4
prancha22123;3806.78;28;10;4.41;7.45;5
prancha22124;3650.83;30;16;5.63;8.44;4
prancha22125;4379.36;28;11;2.61;4.35;4
prancha22126;3750.06;12;3;6.28;9.45;4
prancha22127;2446.01;27;15;8.84;6.21;5
prancha22128;4605.69;21;19;7.03;3.63;5
prancha22129;3243.23;6;16;4.7;6.69;2
prancha22130;3904.31;17;20;8.69;6.84;4
prancha22131;4229.88;46;5;4.98;2.46;5
prancha22132;3198.29;7;9;7.06;2.78;7
prancha22133;80.59;38;7;7.49;6.67;1
prancha22134;3362.43;12;6;6.54;9.15;7
prancha22135;550.98;44;6;9.68;9.04;4
prancha22136;1651.99;43;5;4.23;2.47;4
prancha22137;3563.51;17;18;1.38;7.51;3
prancha22138;2187.9;37;15;7.13;6.69;7
prancha22139;3509.86;19;3;1.68;1.28;5
prancha22140;264.8;32;10;9.96;3.42;7
prancha22141;632.07;14;16;9.3;9.93;3
prancha22142;2461.63;11;9;3.71;7.77;3
prancha22143;2376.16;49;18;8.85;4.34;2
